,_id,id,title,release_date,genres,vote_average,popularity,vote_count,imdb_id,tmdbId
28479,28479,10329,Congo,1995,Action-Adventure-Drama-Mystery-Science Fiction-Thriller,5.0,7.260574,214.0,112715,10329.0
28480,28480,10718,Torque,2004,Action,4.7,5.574983,121.0,329691,10718.0
28481,28481,11119,Fortress 2,1999,Science Fiction-Action,4.6,2.603049,51.0,179183,11119.0
28482,28482,11344,A Bittersweet Life,2005,Action-Drama-Crime,7.5,10.237072,170.0,456912,11344.0
28483,28483,11822,Nekromantik,1987,Drama-Horror,5.4,3.220487,51.0,93608,11822.0
28484,28484,12309,Bachelor Party,1984,Comedy,5.8,5.511756,156.0,86927,12309.0
28485,28485,13461,Melissa P.,2005,Drama,4.1,5.257142,96.0,443584,13461.0
28486,28486,13580,The Spy Who Came in from the Cold,1965,Drama-Thriller,7.0,6.279114,73.0,59749,13580.0
28487,28487,14160,Up,2009,Animation-Comedy-Family-Adventure,7.8,19.330884,7048.0,1049413,14160.0
28488,28488,15255,Undisputed II: Last Man Standing,2006,Action-Crime-Thriller,6.8,18.957084,148.0,443676,15255.0
28489,28489,16224,Plastic Little: The Adventures of Captain Tita,1994,Animation-Science Fiction,6.0,0.240688,3.0,110845,16224.0
28490,28490,16558,Duplicity,2009,Romance-Comedy-Crime,5.7,9.097953,203.0,1135487,16558.0
28491,28491,16932,After You,2003,Comedy-Romance,6.9,2.624898,14.0,344604,16932.0
28492,28492,17282,Rage of Honor,1987,Action-Thriller,5.2,1.062073,5.0,93820,17282.0
28493,28493,17287,Poultrygeist: Night of the Chicken Dead,2006,Horror-Comedy,5.9,5.072909,41.0,462485,17287.0
28494,28494,18406,Chained Heat,1983,Action-Crime-Drama-Thriller,4.6,5.105447,14.0,85318,18406.0
28495,28495,18816,Dragon Squad,2005,Action-Crime-Foreign,5.5,1.2007376,15.0,446313,18816.0
28496,28496,18835,Private School,1983,Comedy-Romance,5.0,4.479689,29.0,86143,18835.0
28497,28497,19066,Rest Stop: Don't Look Back,2008,Horror,5.0,2.449903,20.0,995863,19066.0
28498,28498,19715,Donald in Mathmagic Land,1959,Animation-Fantasy,6.8,1.2007376,17.0,52751,19715.0
28499,28499,19980,99,2009,Comedy-Crime,5.6,1.2007376,5.0,1370429,19980.0
28500,28500,21467,The Bone Man,2009,Crime-Thriller-Comedy,7.4,2.13223,26.0,1181927,21467.0
28501,28501,21521,Project A II,1987,Action-Comedy,6.6,6.7196,56.0,92501,21521.0
28502,28502,22010,Grass,1999,Documentary,7.0,2.601702,10.0,214730,22010.0
28503,28503,22984,The Kids Are Alright,1979,Documentary-Music,6.9,1.2007376,7.0,79400,22984.0
28504,28504,23155,The Garden of Sinners - Chapter 5: Paradox Spiral,2008,Action-Animation-Drama-Mystery-Thriller,8.1,1.702333,15.0,1278060,23155.0
28505,28505,23855,The First $20 Million Is Always the Hardest,2002,Comedy,5.1,6.725887,14.0,280674,23855.0
28506,28506,24923,Messiah of Evil,1973,Mystery-Horror,6.7,2.268896,31.0,71396,24923.0
28507,28507,25167,Bye Bye Birdie,1963,Drama-Comedy-Music,5.8,12.535244,36.0,56891,25167.0
28508,28508,25541,Brotherhood,2009,Drama,7.1,2.587911,21.0,1327820,25541.0
28509,28509,25641,My First Mister,2001,Comedy-Drama-Romance,6.4,1.866367,14.0,206963,25641.0
28510,28510,26491,Tipping the Velvet,2002,Drama-Romance,7.3,2.433306,12.0,324264,26491.0
28511,28511,26518,Old Joy,2006,Drama,6.3,2.196695,36.0,468526,26518.0
28512,28512,27683,The Last Time,2006,Drama-Romance,5.5,3.587239,19.0,469689,27683.0
28513,28513,28000,Somebody Up There Likes Me,1956,Drama,6.8,2.747776,30.0,49778,28000.0
28514,28514,28072,Demon Witch Child,1975,Horror,0.0,1.2007376,0.0,71465,28072.0
28515,28515,29128,Lips of Blood,1975,Horror-Mystery-Romance-Foreign,6.8,1.350058,8.0,73324,29128.0
28516,28516,29355,Wildcats,1986,Comedy-Drama,6.2,5.033047,51.0,92214,29355.0
28517,28517,30431,Creation,2009,Drama-History,6.6,3.744449,71.0,974014,30431.0
28518,28518,31220,Krippendorf's Tribe,1998,Comedy-Drama-Family,4.3,3.177318,28.0,120725,31220.0
28519,28519,31610,Trixie,2000,Action-Comedy-Mystery-Thriller,4.0,1.626713,1.0,162711,31610.0
28520,28520,31659,Wise Guys,1986,Comedy-Crime,6.1,1.884204,26.0,92226,31659.0
28521,28521,32523,The Work and the Glory III: A House Divided,2006,Drama,7.5,1.2007376,2.0,460611,32523.0
28522,28522,34518,Ninja Bachelor Party,1991,Comedy,6.0,1.2007376,3.0,277187,34518.0
28523,28523,35203,If These Walls Could Talk,1996,TV Movie-Drama,5.5,1.632083,13.0,116607,35203.0
28524,28524,36676,Jonestown: The Life and Death of Peoples Temple,2006,Documentary-History,6.8,0.870182,15.0,762111,36676.0
28525,28525,37725,It's a Boy Girl Thing,2006,Comedy-Fantasy-Romance,6.3,8.960677,279.0,482527,37725.0
28526,28526,37736,Take Out,2004,Drama-Foreign,4.7,0.48253,3.0,391483,37736.0
28527,28527,38303,You Again,2010,Comedy-Romance,6.0,12.820452,380.0,1414382,38303.0
28528,28528,39991,A Blade in the Dark,1983,Thriller-Horror,6.0,4.04674,20.0,85303,39991.0
28529,28529,40364,The Church,1989,Horror,5.8,3.117965,36.0,94860,40364.0
28530,28530,40688,Meet the Deedles,1998,Animation-Comedy-Family,4.1,7.336354,19.0,120645,40688.0
28531,28531,41298,El patrullero 777,1978,Comedy,7.0,1.2007376,2.0,76532,41298.0
28532,28532,42314,Looking for Richard,1996,Documentary,6.9,2.653817,33.0,116913,42314.0
28533,28533,42451,The Apprenticeship of Duddy Kravitz,1974,Drama,6.6,0.44984,5.0,71155,42451.0
28534,28534,43373,Chained for Life,1952,Drama,5.0,0.54733,2.0,43397,43373.0
28535,28535,43654,Edward II,1991,History-Romance-Drama,5.7,4.556825,12.0,101798,43654.0
28536,28536,43937,Like Dandelion Dust,2009,Drama-Family,6.7,1.659692,23.0,981042,43937.0
28537,28537,44303,Higglety Pigglety Pop! or There Must Be More to Life,2010,Family-Fantasy,5.0,1.2007376,1.0,1603847,44303.0
28538,28538,44361,Mother and Son,1997,Drama,7.6,1.046963,14.0,119711,44361.0
28539,28539,46526,The Christmas Card,2006,Drama-Romance-TV Movie,4.5,1.2007376,6.0,783494,46526.0
28540,28540,46754,The Other Side of Sunday,1996,Drama-Comedy-Foreign,5.0,0.275472,1.0,117817,46754.0
28541,28541,46828,Son of the Pink Panther,1993,Comedy,3.8,3.372523,44.0,108187,46828.0
28542,28542,47939,Three Wishes,1995,Drama-Fantasy,6.1,11.002046,18.0,114663,47939.0
28543,28543,48233,The Terrorist,1998,Drama,8.1,0.154526,4.0,169302,48233.0
28544,28544,48392,Sound of Noise,2010,Comedy,7.6,1.600787,38.0,1278449,48392.0
28545,28545,52302,Matango: Attack of the Mushroom People,1963,Science Fiction-Fantasy-Horror,6.1,1.066454,17.0,57295,52302.0
28546,28546,52474,I Love You Very Much,2010,Comedy-Family,6.6,0.407816,4.0,1653874,52474.0
28547,28547,52886,Castaway,1986,Adventure-Drama,6.2,1.540592,21.0,92732,52886.0
28548,28548,54164,Man of the East,1972,Comedy-Western-Action,6.7,2.124813,33.0,68524,54164.0
28549,28549,55225,Six Days in June,2007,Documentary,0.0,0.00876,0.0,1033631,55225.0
28550,28550,56168,The Oscar,1966,Drama,6.3,0.602006,3.0,60801,56168.0
28551,28551,56428,Beyond Bedlam,1994,Horror,4.0,0.426952,4.0,106402,56428.0
28552,28552,57326,Sabretooth,2002,Horror-Science Fiction,4.5,0.711905,4.0,284445,57326.0
28553,28553,57914,A Boy from Calabria,1987,Drama,6.5,1.2007376,3.0,92694,57914.0
28554,28554,57992,The Red Siren,2002,Adventure-Drama,4.0,1.2007376,4.0,254775,57992.0
28555,28555,58013,The Santa Claus Gang,2010,Comedy,5.8,3.670624,185.0,1680095,58013.0
28556,28556,58166,Lessons of a Dream,2011,Drama,7.0,1.726298,23.0,1686768,58166.0
28557,28557,58219,The Ages of Love,2011,Comedy-Romance,5.2,4.168043,56.0,1712187,58219.0
28558,28558,58376,Presumed Guilty,2008,Documentary-Foreign,6.3,0.151281,4.0,1320254,58376.0
28559,28559,59427,Ring of Bright Water,1969,Drama-Family-Foreign,3.2,0.508126,6.0,64893,59427.0
28560,28560,61222,Home,2008,Drama,7.2,1.605963,27.0,1319569,61222.0
28561,28561,61683,Don't Deliver Us from Evil,1971,Horror-Drama,6.7,2.935694,20.0,66040,61683.0
28562,28562,64130,The Rainbow Tribe,2011,Drama-Family,5.3,1.108375,4.0,1083470,64130.0
28563,28563,65871,Zombie Undead,2010,Horror,2.0,1.2007376,3.0,1581839,65871.0
28564,28564,67109,Delhi Belly,2011,Action-Comedy-Foreign,7.0,1.932489,39.0,1934231,67109.0
28565,28565,67617,O Quatrilho,1995,Drama-Romance,6.4,1.2007376,7.0,114212,67617.0
28566,28566,69787,Sharpe's Eagle,1993,Action-Adventure-History-War,6.0,1.683858,17.0,108107,69787.0
28567,28567,70160,The Hunger Games,2012,Science Fiction-Adventure-Fantasy,6.9,20.031667,9634.0,1392170,70160.0
28568,28568,70811,Hercules in the Maze of the Minotaur,1994,Action-Adventure-Fantasy-TV Movie,5.0,2.869197,16.0,110018,70811.0
28569,28569,72057,Sorelle Mai,2011,Drama,7.0,0.360795,2.0,1698566,72057.0
28570,28570,72648,Devil Times Five,1974,Horror,4.6,0.007963,10.0,71413,72648.0
28571,28571,72715,Lightning Bolt: The Power Of Salad,2002,Documentary-Music,7.0,0.060326,1.0,326598,72715.0
28572,28572,72984,Hansel and Gretel,1988,Family-Fantasy,6.8,1.15114,9.0,93144,72984.0
28573,28573,74578,A Matter of Taste,2000,Drama-Foreign,5.8,0.502596,5.0,217119,74578.0
28574,28574,77221,Black Gold,2011,Adventure-Drama,5.9,6.652197,77.0,1701210,77221.0
28575,28575,80067,The Suspicious Death of a Minor,1975,Crime-Thriller-Comedy,6.5,0.896633,2.0,73406,80067.0
28576,28576,80218,Plain Dirty,2003,Romance-Thriller-Drama,4.0,0.125076,1.0,220343,80218.0
28577,28577,81541,Women in Cell Block 7,1973,Crime-Drama,5.5,0.41473,2.0,68483,81541.0
28578,28578,84030,Prince and the Evening Star,1979,Fantasy-Adventure-Family-Romance,5.4,1.2007376,5.0,176048,84030.0
28579,28579,84192,Escape Fire: The Fight to Rescue American Healthcare,2012,Documentary,8.0,0.115688,3.0,2093109,84192.0
28580,28580,85265,The Child,2000,Drama,5.0,1.2007376,3.0,246425,85265.0
28581,28581,89315,Terror Express,1980,Drama,4.5,0.003013,2.0,124899,89315.0
28582,28582,97593,Shark Kill,1976,TV Movie-Adventure,10.0,0.011938,1.0,75205,97593.0
28583,28583,99534,Beautiful Wave,2011,Drama,3.8,0.205447,3.0,1470021,99534.0
28584,28584,103688,Daydream Believers: The Monkees Story,2000,Drama-Music-Documentary,4.0,0.07197,2.0,241357,103688.0
28585,28585,110479,Smashing Time,1967,Comedy,4.8,0.325212,2.0,62281,110479.0
28586,28586,112633,Place de la République,1974,Documentary,6.3,1.2007376,3.0,71999,112633.0
28587,28587,114044,Interkosmos,2006,Drama-Science Fiction,6.0,0.074151,2.0,772173,114044.0
28588,28588,114333,The Hunt,1966,Action-Drama,7.0,0.298873,8.0,60223,114333.0
28589,28589,119540,Toy Soldiers,1984,Drama-Action-Thriller,4.7,0.263525,3.0,88292,119540.0
28590,28590,123360,From the Journals of Jean Seberg,1995,Documentary,6.5,0.276401,2.0,113125,123360.0
28591,28591,123406,Fallen,2005,Drama,5.0,1.2007376,1.0,470840,123406.0
28592,28592,124277,The Maker,2011,Drama-Animation,7.9,1.2007376,38.0,1969151,124277.0
28593,28593,127867,The Brass Teapot,2012,Comedy-Fantasy-Thriller,5.8,10.642891,165.0,1935902,127867.0
28594,28594,128856,Traffic Affairs,2004,Drama-Action-Thriller-Foreign,4.3,0.173446,3.0,407008,128856.0
28595,28595,130300,Back to You and Me,2005,Drama-Romance,2.7,1.2007376,3.0,419816,130300.0
28596,28596,130515,The Girls in the Band,2013,Documentary-History,0.0,1.2007376,1.0,1677642,130515.0
28597,28597,131045,Nine Days of One Year,1961,Drama,7.8,0.184325,4.0,54803,131045.0
28598,28598,137533,Revenge of the Stepford Wives,1980,Horror-Thriller-TV Movie-Science Fiction,5.0,1.2007376,2.0,81423,137533.0
28599,28599,148478,Freakin' Beautiful World,1997,Drama,7.0,0.380149,1.0,117540,148478.0
28600,28600,154622,100 Years at the Movies,1994,Documentary,8.0,0.384209,6.0,179624,154622.0
28601,28601,155130,The Forgotten Faces,1961,History-War-Drama,5.0,0.03703,1.0,317522,155130.0
28602,28602,156141,Stalingrad,1989,War-Drama-History,4.0,1.201846,2.0,174240,156141.0
28603,28603,158443,Linda and Abilene,1969,Drama-Western,3.5,0.796449,6.0,64590,158443.0
28604,28604,168283,Fire on the Mountain,1996,Documentary,0.0,0.001177,0.0,116310,168283.0
28605,28605,171840,Kimberly,2000,Romance-Comedy,3.7,0.952744,3.0,173957,171840.0
28606,28606,172545,Alive and Kicking,1996,Comedy-Drama,0.0,0.873828,1.0,116631,172545.0
28607,28607,188222,Entourage,2015,Comedy,6.2,14.013413,502.0,1674771,188222.0
28608,28608,193547,Kind Lady,1951,Crime-Thriller-Drama,7.3,0.530468,2.0,43709,193547.0
28609,28609,195423,Brazilian Western,2013,Crime-Drama-Western-Romance,6.1,2.53363,41.0,1869416,195423.0
28610,28610,198567,The Holy Man,1965,Comedy-Drama,5.4,0.74982,4.0,59417,198567.0
28611,28611,217719,Snake & Mongoose,2013,Drama,5.5,0.615562,4.0,1718898,217719.0
28612,28612,226140,See No Evil 2,2014,Horror,4.4,4.526854,65.0,3106120,226140.0
28613,28613,226227,The Disappeared,2008,Documentary,5.0,0.379198,1.0,1366862,226227.0
28614,28614,247845,The Great Martian War 1913 - 1917,2013,Documentary-Drama-War-History,6.5,1.2007376,4.0,3199240,247845.0
28615,28615,252144,Get Christie Love!,1974,Thriller-Action-Drama-TV Movie,5.5,0.103599,2.0,71548,252144.0
28616,28616,273261,Red Knot,2014,Drama,5.6,1.2007376,7.0,2191880,273261.0
28617,28617,287299,Katt Williams: Priceless: Afterlife,2014,TV Movie-Comedy,10.0,0.476007,2.0,3742040,287299.0
28618,28618,308017,Silent Retreat,2016,Mystery-Thriller-Horror,3.8,0.61582,7.0,3563892,308017.0
28619,28619,323660,Avengers Grimm,2015,Action-Fantasy,4.0,10.277117,40.0,4296026,323660.0
28620,28620,326649,Life Is Sacred,2014,Documentary,0.0,1.2007376,0.0,4076284,326649.0
28621,28621,334312,The Tournament,2015,Drama,6.0,1.2007376,9.0,3693878,334312.0
28622,28622,334394,Baskin,2015,Fantasy-Horror,5.8,1.2007376,73.0,4935418,334394.0
28623,28623,359870,Burn Burn Burn,2016,Drama-Comedy,6.5,1.2007376,9.0,3627488,359870.0
28624,28624,360030,Lo and Behold: Reveries of the Connected World,2016,Documentary,6.5,1.2007376,76.0,5275828,360030.0
28625,28625,361841,Drifters,2015,Crime-Drama,8.0,1.2007376,4.0,4153324,361841.0
28626,28626,371445,As You Are,2016,Mystery-Drama,7.3,1.2007376,10.0,4444438,371445.0
28627,28627,373480,Kiki,2017,Documentary,7.0,1.2007376,4.0,5278598,373480.0
28628,28628,378064,A Silent Voice,2016,Animation-Drama,8.1,1.2007376,157.0,5323662,378064.0
28629,28629,390582,Here Alone,2016,Drama-Horror-Science Fiction-Thriller,5.7,1.2007376,38.0,4814760,390582.0
28630,28630,398959,Roula,1995,Romance-Drama,5.0,0.149157,1.0,117517,398959.0
28631,28631,402672,Mohenjo Daro,2016,Adventure-Drama-History-Romance,6.7,1.2007376,26.0,3859980,402672.0
28632,28632,408435,Sami Blood,2017,Drama,8.0,1.2007376,8.0,5287168,408435.0
28633,28633,432789,The Incredible Jessica James,2017,Romance-Comedy,6.2,1.2007376,37.0,5990342,432789.0
28634,28634,433056,Oklahoma City,2017,Documentary,6.4,1.2007376,11.0,6333090,433056.0
28635,28635,586,Wag the Dog,1997,Comedy-Drama,6.7,7.603652,273.0,120885,586.0
28636,28636,859,Dangerous Liaisons,1988,Drama-Romance,7.1,11.46781,267.0,94947,859.0
28637,28637,1571,Live Free or Die Hard,2007,Action-Thriller,6.4,14.886039,2122.0,337978,1571.0
28638,28638,1918,Or (My Treasure),2004,Drama,6.0,0.787469,7.0,388311,1918.0
28639,28639,1985,The Constant Gardener,2005,Drama-Mystery-Thriller,6.9,11.556484,428.0,387131,1985.0
28640,28640,2162,Chill Factor,1999,Action-Comedy-Thriller,5.3,3.062626,30.0,163579,2162.0
28641,28641,2241,Sun Alley,1999,Comedy,6.6,3.767086,27.0,177242,2241.0
28642,28642,2614,Innerspace,1987,Action-Comedy-Science Fiction,6.6,10.134408,336.0,93260,2614.0
28643,28643,4274,Fort Saganne,1984,War-Drama-History,6.9,1.848788,7.0,87284,4274.0
28644,28644,5481,Shock,1977,Horror-Thriller,6.4,0.992774,21.0,75651,5481.0
28645,28645,5483,Lisa and the Devil,1973,Fantasy-Horror-Science Fiction,6.2,1.958345,23.0,68863,5483.0
28646,28646,5953,The Lady in the Car with Glasses and a Gun,1970,Drama,2.5,1.2007376,2.0,65957,5953.0
28647,28647,7301,Lonesome Jim,2005,Comedy-Drama-Romance,6.4,3.624575,26.0,385056,7301.0
28648,28648,8490,Borderline,1980,Crime-Drama-Action,5.5,0.603112,6.0,80465,8490.0
28649,28649,9538,Scanners,1981,Horror-Science Fiction-Thriller,6.5,10.574039,248.0,81455,9538.0
28650,28650,9690,Verschwende deine Jugend,2003,Comedy-Drama-Music,6.8,1.2007376,6.0,327227,9690.0
28651,28651,9846,To Live and Die in L.A.,1985,Action-Crime-Thriller,6.8,6.186999,129.0,90180,9846.0
28652,28652,9890,The Stepford Wives,2004,Action-Comedy-Science Fiction,5.4,10.81552,339.0,327162,9890.0
28653,28653,10024,My Sister's Keeper,2009,Drama,7.1,6.793972,614.0,1078588,10024.0
28654,28654,10663,The Waterboy,1998,Comedy,5.9,9.461823,521.0,120484,10663.0
28655,28655,11176,The Muppet Movie,1979,Adventure-Comedy-Family,7.0,6.769866,168.0,79588,11176.0
28656,28656,11365,Wilde,1997,Drama-History,6.7,3.895735,62.0,120514,11365.0
28657,28657,11986,Betty Blue,1986,Drama-Romance,7.5,6.493744,88.0,90563,11986.0
28658,28658,14078,Morgan Pålsson - Världsreporter,2008,Comedy,4.8,0.28763,6.0,1135941,14078.0
28659,28659,14113,Zoom,2006,Family-Fantasy-Comedy,4.9,11.967444,140.0,383060,14113.0
28660,28660,14207,The Librarian: Quest for the Spear,2004,Thriller-Adventure-Action-Comedy-Drama-Fantasy-Romance,6.0,6.992152,173.0,412915,14207.0
28661,28661,14669,Yonkers Joe,2008,Drama,4.0,1.837949,5.0,1018830,14669.0
28662,28662,15598,Alfie,1966,Comedy-Drama-Romance,6.5,7.409319,65.0,60086,15598.0
28663,28663,15926,Beer for My Horses,2008,Action-Comedy,5.3,2.033354,9.0,1178640,15926.0
28664,28664,16072,Gods and Generals,2003,Drama-History-War,6.1,5.374563,49.0,279111,16072.0
28665,28665,16280,13 Hours in a Warehouse,2008,Horror-Thriller,4.1,1.2007376,7.0,1065060,16280.0
28666,28666,16487,The Spirit of Christmas,1995,Animation-Comedy,7.7,1.2007376,9.0,122264,16487.0
28667,28667,17035,The Moguls,2005,Comedy,5.6,7.11869,27.0,405163,17035.0
28668,28668,17102,Dracula: Prince of Darkness,1966,Horror,6.1,8.913793,54.0,59127,17102.0
28669,28669,17456,BloodRayne: Deliverance,2007,Action-Horror-Western,3.2,4.531697,56.0,896036,17456.0
28670,28670,18323,Joshua,2002,Drama,7.8,1.109111,6.0,271582,18323.0
28671,28671,18558,Scenes of a Sexual Nature,2006,Comedy-Drama-Romance,5.2,3.034271,22.0,475380,18558.0
28672,28672,18929,The Entertainer,1960,Drama-Music,5.5,2.678395,12.0,53796,18929.0
28673,28673,19215,After Innocence,2005,Documentary,7.0,0.327041,4.0,436039,19215.0
28674,28674,19594,Bartok the Magnificent,1999,Animation-Comedy-Family,5.8,4.28423,52.0,197273,19594.0
28675,28675,19727,Streets of Blood,2009,Action-Crime-Drama,4.6,2.644888,19.0,1203523,19727.0
28676,28676,20694,Rugrats Go Wild,2003,Animation-Family,5.6,9.599034,62.0,337711,20694.0
28677,28677,20722,The House of Small Cubes,2008,Animation-Drama-Family,7.9,4.560544,90.0,1361566,20722.0
28678,28678,20899,The Adventures of Buratino,1975,Family-Fantasy-Adventure,5.4,1.2007376,7.0,73570,20899.0
28679,28679,21533,Voyage of the Unicorn,2001,Adventure-Fantasy-TV Movie,5.7,3.043915,14.0,249326,21533.0
28680,28680,21896,Yes Nurse! No Nurse!,2002,Comedy-Foreign-Music,7.2,0.28309,6.0,309725,21896.0
28681,28681,21923,Richard Pryor: Live on the Sunset Strip,1982,Comedy,7.7,1.475823,22.0,84597,21923.0
28682,28682,22454,Dirty Mind,2009,Comedy-Drama-Foreign,5.6,1.2007376,6.0,1081964,22454.0
28683,28683,23367,Bandslam,2009,Comedy-Drama-Family-Music,5.4,5.757056,129.0,976222,23367.0
28684,28684,24816,The Gnome-Mobile,1967,Fantasy-Comedy-Family,5.8,1.479408,23.0,61715,24816.0
28685,28685,26116,The Mechanik,2005,Action-Thriller,5.2,2.895673,18.0,435696,26116.0
28686,28686,26357,To Trap a Spy,1964,Adventure,8.0,0.898135,2.0,61098,26357.0
28687,28687,26879,How to Stuff a Wild Bikini,1965,Comedy-Music-Romance,6.6,1.283731,10.0,59287,26879.0
28688,28688,27414,"Silent Night, Deadly Night",1984,Thriller-Horror,5.6,3.81324,65.0,88117,27414.0
28689,28689,28068,The Loreley's Grasp,1974,Horror,5.1,1.2007376,7.0,71535,28068.0
28690,28690,28791,Brutal,2007,Crime-Horror-Mystery,2.4,1.077177,4.0,1018877,28791.0
28691,28691,29971,Nayakan,1987,Drama-Action-Foreign,7.5,1.2007376,15.0,93603,29971.0
28692,28692,30840,Robin Hood,1991,Drama-Action-Romance,5.7,1.2007376,26.0,102797,30840.0
28693,28693,31978,Defying Gravity,1997,Drama-Romance,4.8,1.089872,6.0,156460,31978.0
28694,28694,33871,"Merry Christmas, Drake and Josh",2008,Comedy,5.7,1.063469,23.0,1249300,33871.0
28695,28695,34303,Hitman Hart: Wrestling with Shadows,1998,Documentary,7.4,1.226662,18.0,179218,34303.0
28696,28696,34582,Junk Mail,1997,Comedy-Thriller,5.7,0.336763,6.0,118785,34582.0
28697,28697,35125,Taxi Zum Klo,1980,Drama-Comedy-Foreign,6.7,0.970078,11.0,81606,35125.0
28698,28698,36120,Ruhr,2009,Documentary,8.3,0.603494,3.0,1528792,36120.0
28699,28699,36194,The Go-Between,1971,Drama-Romance,6.2,3.815323,24.0,67144,36194.0
28700,28700,37218,For the Moment,1993,War-Drama-Romance-Action,7.4,0.347124,3.0,109823,37218.0
28701,28701,37810,Eyes Wide Open,2009,Romance-Drama,5.4,1.362835,22.0,1424327,37810.0
28702,28702,37969,The Incredible Journey,1963,Adventure-Family,6.3,1.791587,22.0,57180,37969.0
28703,28703,38269,War of the Colossal Beast,1958,Science Fiction-Horror,4.6,0.217456,9.0,52378,38269.0
28704,28704,38323,Mama,1976,Adventure-Family-Fantasy,5.8,1.2007376,7.0,76340,38323.0
28705,28705,38688,Pandora and the Flying Dutchman,1951,Fantasy-Drama-Mystery-Romance,6.5,1.10641,19.0,43899,38688.0
28706,28706,38794,Tosun Pasha,1976,Comedy,8.6,1.2007376,10.0,253828,38794.0
28707,28707,38955,Project S,1993,Action-Adventure-Crime,5.8,1.262539,12.0,106544,38955.0
